"","Id","Block","SubCondition","Condition","RespCorr.mean","RT.mean","RespCorr.1","RT.1","RespCorr.2","RT.2","RespCorr.3","RT.3","RespCorr.4","RT.4","RespCorr.5","RT.5","RespCorr.6","RT.6","Congruency","CatVsItem"
"387","1-2-2-C-2-C",8,"C","2",1,1000,0.773245787906701,446.451594774504,0.888245196076592,557.340934260323,0.866977267783206,410.209453878383,0.866977267783206,664.195323002572,0.726892068290158,653.414749814779,0.718089620625273,616.097153098936,"Incongruent","Cat"
"399","1-2-2-J-2-J",8,"J","2",1,1000,0.90604249801435,522.837687266101,0.681457197112597,633.72702675192,0.999773977890856,650.399657327885,0.999773977890856,740.581415494169,0.69384061675,717.958334283617,0.884382891030812,676.912138620829,"Incongruent","Cat"
"603","1-3-2-C-2-C",8,"C","2",1,1000,0.84612728264774,508.999083324857,0.721682458040374,619.888422810677,0.939858762524245,412.896883728923,0.939858762524245,726.742811552925,0.598928782157251,485.112372059554,0.887148362224777,725.368170444119,"Incongruent","Cat"
"615","1-3-2-J-2-J",8,"J","2",1,1000,0.76623507858445,406.512981210461,0.71366870807744,517.40232069628,0.859966558460956,480.440049842194,0.859966558460956,624.256709438529,0.546775865066291,860.179516863973,0.81663747145127,562.284035184976,"Incongruent","Cat"
"819","1-4-2-C-2-C",8,"C","2",1,1000,0.68117908205649,615.138965865359,0.799497675566871,726.028305351178,0.774910561932996,601.786837719285,0.774910561932996,832.882694093427,0.327166232109484,664.600610804909,0.783136754922731,604.216857671334,"Incongruent","Cat"
"831","1-4-2-J-2-J",8,"J","2",1,1000,0.7466264282931,408.344719185307,0.80442918287269,519.234058671126,0.840357908169606,519.424399316131,0.840357908169606,626.088447413375,0.672307101657845,671.051466643247,0.751996135905686,652.251645295931,"Incongruent","Cat"
"1035","1-5-2-C-2-C",8,"C","2",1,1000,0.739022056802235,351.99172665817,0.792077115884277,462.881066143989,0.832753536678741,736.040808330849,0.832753536678741,569.735454886238,0.509033563258908,691.139655891398,0.749566699907639,770.684829476192,"Incongruent","Cat"
"1047","1-5-2-J-2-J",8,"J","2",1,1000,0.681955125516822,344.674841146972,0.756382310845151,455.564180632791,0.775686605393328,547.518023092173,0.775686605393328,562.41856937504,0.575895242889089,677.702129862878,0.876781207102674,680.267613167883,"Incongruent","Cat"
"1251","2-1-2-C-2-C",8,"C","2",1,1000,0.802925958783231,380.457812445846,0.813022468657799,491.347151931665,0.896657438659737,395.750677010032,0.896657438659737,598.201540673914,0.70950347691165,686.516711711912,0.678391276264127,687.291970031107,"Incongruent","Cat"
"1263","2-1-2-J-2-J",8,"J","2",1,1000,0.846482293902529,628.671104484851,0.832199228812005,739.560443970671,0.940213773779035,406.220019934156,0.940213773779035,846.414832712919,0.506211373789672,738.3724171035,0.811066398524098,642.840652025096,"Incongruent","Cat"
"1467","2-2-2-C-2-C",8,"C","2",1,1000,0.81668145001402,548.751164804128,0.766566512831731,659.640504289947,0.910412929890526,543.784542042274,0.910412929890526,766.494893032196,0.653243351925145,658.290289451266,0.684107432689361,831.735859736927,"Incongruent","Cat"
"1479","2-2-2-J-2-J",8,"J","2",1,1000,0.621468544568639,521.412533742588,0.726038056350233,632.301873228407,0.715200024445145,476.082868872872,0.715200024445145,739.156261970656,0.984474851303422,749.517074784567,0.863144876082206,776.931016069133,"Incongruent","Cat"
"1683","2-3-2-C-2-C",8,"C","2",1,1000,0.849268218643017,302.639423330073,0.799985712585474,413.528762815892,0.942999698519523,461.209791148043,0.942999698519523,520.383151558141,0.747535841189964,663.151842776796,0.778772096687617,809.056743088266,"Incongruent","Cat"
"1695","2-3-2-J-2-J",8,"J","2",1,1000,0.782414804285068,560.571256962965,0.630191920472339,671.460596448784,0.876146284161574,668.768315631513,0.876146284161574,778.314985191033,0.873369223430615,594.158540685314,0.784811435178183,701.64473775698,"Incongruent","Cat"
"1899","2-4-2-C-2-C",8,"C","2",1,1000,0.916978690775774,449.742302633303,0.827740562237122,560.631642119122,1,493.159192568324,1,667.486030861371,0.477774902363163,657.524764694841,0.588820987029235,627.539506906064,"Incongruent","Cat"
"1911","2-4-2-J-2-J",8,"J","2",1,1000,0.687699647240558,391.49653123437,0.807159871980058,502.38587072019,0.781431127117064,509.211559149908,0.781431127117064,609.240259462438,0.598776227617639,572.734134746299,0.865336636647938,770.462284297688,"Incongruent","Cat"
"2115","2-5-2-C-2-C",8,"C","2",1,1000,0.690423027406377,399.737606238668,0.817096813118331,510.626945724487,0.784154507282882,563.659465357433,0.784154507282882,617.481334466736,0.875003255897507,749.528294458385,0.821798535022657,682.935738390975,"Incongruent","Cat"
"2127","2-5-2-J-2-J",8,"J","2",1,1000,0.689175686914304,457.329571520974,0.841987699161305,568.218911006793,0.78290716679081,537.875162696367,0.78290716679081,675.073299749042,0.850829325464163,697.093220182735,0.729065456794477,755.329385134069,"Incongruent","Cat"
"2331","3-1-2-C-2-C",8,"C","2",1,1000,0.850978947754562,402.160569406347,0.700679514797447,513.049908892166,0.944710427631067,611.058654740347,0.944710427631067,619.904297634415,0.795129004415422,479.426333407386,0.936842906529414,747.348887609249,"Incongruent","Cat"
"2343","3-1-2-J-2-J",8,"J","2",1,1000,0.697309650200047,381.310573590204,0.723442766095975,492.199913076023,0.791041130076552,383.080997173721,0.791041130076552,599.054301818272,0.377468018248476,737.941048090547,0.866626475067764,667.751896866004,"Incongruent","Cat"
"2547","3-2-2-C-2-C",8,"C","2",1,1000,0.6284195426937,438.235260527178,0.793374329114047,549.124600012997,0.722151022570206,514.806385953741,0.722151022570206,655.978988755246,0.617648321726449,513.055863246549,0.781734643686983,604.119767803568,"Incongruent","Cat"
"2559","3-2-2-J-2-J",8,"J","2",1,1000,0.768519545045718,496.618918025216,0.781935350692545,607.508257511035,0.862251024922224,502.460986481044,0.862251024922224,714.362646253284,0.533905232339335,491.000320836478,0.851602102888536,728.062998227174,"Incongruent","Cat"
"2763","3-3-2-C-2-C",8,"C","2",1,1000,0.776368712482645,697.995812202425,0.746678956858755,808.885151688245,0.870100192359151,513.398307610656,0.870100192359151,915.739540430493,0.248986177448194,639.36670706618,0.772540723106644,691.780203958883,"Incongruent","Cat"
"2775","3-3-2-J-2-J",8,"J","2",1,1000,0.763755262973469,478.64229969186,0.687392301212579,589.531639177679,0.857486742849974,457.519250199599,0.857486742849974,696.386027919928,0.78903114469715,799.597090117017,0.725939071892227,601.764280266638,"Incongruent","Cat"
"2979","3-4-2-C-2-C",8,"C","2",1,1000,0.725359398622267,482.55534789059,0.733217323977314,593.444687376409,0.819090878498772,414.502325930184,0.819090878498772,700.299076118658,0.59123257268461,473.467887921595,0.609373343495623,754.884785116684,"Incongruent","Cat"
"2991","3-4-2-J-2-J",8,"J","2",1,1000,0.822255353461935,546.67265587323,0.538114754450163,657.561995359049,0.915986833338441,458.255528415798,0.915986833338441,764.416384101298,0.737920609201454,640.316642971793,0.749682464819357,632.171938055886,"Incongruent","Cat"
"3195","3-5-2-C-2-C",8,"C","2",1,1000,0.762191802299106,482.551519212777,0.829581232098902,593.440858698597,0.855923282175612,641.285761757435,0.855923282175612,700.295247440846,0.589048671748637,680.142716315106,0.726927876543934,729.284586488528,"Incongruent","Cat"
"3207","3-5-2-J-2-J",8,"J","2",1,1000,0.696324036713804,470.681329578977,0.734667405654793,581.570669064796,0.79005551659031,603.722533334544,0.79005551659031,688.425057807045,0.609581500781878,624.604255478537,0.818441880444318,607.839398865203,"Incongruent","Cat"
"195","1-1-2-C-2-C",9,"C","2",1,1000,0.67840682347153,516.027527415142,0.479604653011058,640.778034336689,0.783854738332599,518.42369749828,0.783854738332599,760.989221671719,0.887452995315683,692.719489413459,0.790274183249309,750.815049072066,"Incongruent","Cat"
"207","1-1-2-J-2-J",9,"J","2",1,1000,0.803242220231903,550.546264996922,0.735105421690368,675.296771918468,0.908690135092972,508.69580464016,0.908690135092972,795.507959253498,0.665296390617946,640.023925120307,0.639073740029817,595.392816952295,"Incongruent","Cat"
"411","1-2-2-C-2-C",9,"C","2",1,1000,0.717281529442251,517.36988112242,0.721403128463698,642.120388043967,0.82272944430332,517.649785560773,0.82272944430332,762.331575378997,0.575671899993315,667.176126930414,0.702727188114315,620.169793206261,"Incongruent","Cat"
"423","1-2-2-J-2-J",9,"J","2",1,1000,0.651048671160022,506.746570474091,0.79705132574598,631.497077395638,0.756496586021091,477.192784331032,0.756496586021091,751.708264730668,0.773676311516785,686.229774030186,0.856334367153644,718.131898902602,"Incongruent","Cat"
"627","1-3-2-C-2-C",9,"C","2",1,1000,0.653290314948955,642.739627484203,0.611673859306446,767.49013440575,0.758738229810024,373.598546064627,0.758738229810024,887.70132174078,0.523961615252731,663.87322713342,0.734966689468208,590.173635761759,"Incongruent","Cat"
"639","1-3-2-J-2-J",9,"J","2",1,1000,0.864637616895076,500.854620437906,0.630959191308709,625.605127359452,0.970085531756145,401.339242526202,0.970085531756145,745.816314694482,0.804667190517853,740.00429739265,0.734149213947789,609.986623376117,"Incongruent","Cat"
"843","1-4-2-C-2-C",9,"C","2",1,1000,0.835697688647851,334.446411901014,0.774995188317232,459.19691882256,0.94114560350892,516.560229310381,0.94114560350892,579.40810615759,0.789474476649389,801.345646947026,0.820391595737298,692.013887541534,"Incongruent","Cat"
"855","1-4-2-J-2-J",9,"J","2",1,1000,0.931684804226676,468.59097844797,0.76438707351967,593.341485369516,1,594.995374609095,1,713.552672704546,0.540882238372312,729.122883205879,0.764793269984533,525.142529461919,"Incongruent","Cat"
"1059","1-5-2-C-2-C",9,"C","2",1,1000,0.849260769649423,452.624076859934,0.586933132879525,577.374583781481,0.954708684510492,461.097721674947,0.954708684510492,697.585771116511,0.522694459304243,545.717286641952,0.773371686388266,733.50768129281,"Incongruent","Cat"
"1071","1-5-2-J-2-J",9,"J","2",1,1000,0.709242874287017,393.017877104485,0.686784331076302,517.768384026032,0.814690789148086,448.561379633215,0.814690789148086,637.979571361062,0.862482134371523,615.056569555605,0.72488690273814,529.538905286697,"Incongruent","Cat"
"1275","2-1-2-C-2-C",9,"C","2",1,1000,0.913356910639585,613.928087100646,0.724999834346788,738.678594022193,1,427.814690186647,1,858.889781357223,0.704281048315604,794.548762155367,0.623757878269814,692.985871480995,"Incongruent","Cat"
"1287","2-1-2-J-2-J",9,"J","2",1,1000,0.666252100450765,403.557402942706,0.776638195159777,528.307909864253,0.771700015311834,511.174071972496,0.771700015311834,648.519097199283,0.782930646819053,810.936162501613,0.882603248862176,736.808110937651,"Incongruent","Cat"
"1491","2-2-2-C-2-C",9,"C","2",1,1000,0.974505305563449,536.468461862901,0.65406997347542,661.218968784447,1,661.607784452901,1,781.430156119477,0.663776971877667,493.051152675327,0.917379560218178,518.291203946756,"Incongruent","Cat"
"1503","2-2-2-J-2-J",9,"J","2",1,1000,0.638574852772707,439.196332722144,0.769737819093169,563.946839643691,0.744022767633777,352.878857409298,0.744022767633777,684.15802697872,0.879739388240289,596.927386311474,0.903567434084692,601.152577279343,"Incongruent","Cat"
"1707","2-3-2-C-2-C",9,"C","2",1,1000,0.697787614918398,494.793874268299,0.916322452585061,619.544381189846,0.803235529779467,483.490123769328,0.803235529779467,739.755568524876,0.630197287125664,806.059470310691,0.920791155967439,634.634753663822,"Incongruent","Cat"
"1719","2-3-2-J-2-J",9,"J","2",1,1000,0.828256987555995,551.904957715009,0.905260174636214,676.655464636556,0.933704902417064,526.028972591975,0.933704902417064,796.866651971586,0.694772887846742,597.246329410963,0.739716376217334,728.196706220566,"Incongruent","Cat"
"1923","2-4-2-C-2-C",9,"C","2",1,1000,0.745587020920979,469.322611529266,0.754490128033878,594.073118450812,0.851034935782048,406.232885593797,0.851034935782048,714.284305785842,0.774773199002938,716.411839215352,0.685573534462866,512.547293283321,"Incongruent","Cat"
"1935","2-4-2-J-2-J",9,"J","2",1,1000,0.718364528140384,406.725988684461,0.7796420522944,531.476495606008,0.823812443001453,522.036539372635,0.823812443001453,651.687682941038,0.841274328117522,616.802682150963,0.969056330087417,721.046340270732,"Incongruent","Cat"
"2139","2-5-2-C-2-C",9,"C","2",1,1000,0.935014552191047,325.379509867417,0.745819138338074,450.130016788963,1,489.181965201873,1,570.341204123993,0.820538234433786,592.030803850403,0.800128472032627,582.491686793688,"Incongruent","Cat"
"2151","2-5-2-J-2-J",9,"J","2",1,1000,0.730516374279639,452.798979340326,0.89555127087439,577.549486261872,0.835964289140708,417.963516779702,0.835964289140708,697.760673596902,0.773778372554535,723.102894518049,0.70872332757171,651.263299356349,"Incongruent","Cat"
"2355","3-1-2-C-2-C",9,"C","2",1,1000,0.809374514879992,354.565532021338,0.685760251081682,479.316038942885,0.914822429741061,452.842830606734,0.914822429741061,599.527226277914,0.689008764570921,635.49609376237,0.861522747744633,581.091899122754,"Incongruent","Cat"
"2367","3-1-2-J-2-J",9,"J","2",1,1000,0.695149342852795,557.771851506077,0.787397026960048,682.522358427623,0.800597257713864,397.866837546287,0.800597257713864,802.733545762653,0.844284644775441,655.849830342483,0.819735274675606,626.926960586553,"Incongruent","Cat"
"2571","3-2-2-C-2-C",9,"C","2",1,1000,0.904248226880387,448.840489979764,0.768156454953763,573.59099690131,1,490.341962181957,1,693.80218423634,0.250893695722175,701.069531322742,0.780497565022386,561.458100702519,"Incongruent","Cat"
"2583","3-2-2-J-2-J",9,"J","2",1,1000,0.732592360711057,443.661165044282,0.641225329997452,568.411671965828,0.838040275572126,434.938436004206,0.838040275572126,688.622859300858,0.661645242352429,548.098465748539,0.802353168024488,760.000741453958,"Incongruent","Cat"
"2787","3-3-2-C-2-C",9,"C","2",1,1000,0.637566366176294,381.168384948813,0.79415942910866,505.91889187036,0.743014281037363,615.988462955376,0.743014281037363,626.130079205389,0.593883515949068,549.941795627789,0.604968794967216,578.03883598654,"Incongruent","Cat"
"2799","3-3-2-J-2-J",9,"J","2",1,1000,0.798329248268365,518.371771786118,0.644315694073608,643.122278707665,0.903777163129434,510.42912917644,0.903777163129434,763.333466042695,0.780133671182862,689.848084088472,0.798041626657673,599.959088206906,"Incongruent","Cat"
"3003","3-4-2-C-2-C",9,"C","2",1,1000,0.91614598697389,657.927050970458,0.599150443869586,782.677557892005,1,322.899097903357,1,902.888745227035,0.542400016845769,513.11170787614,0.762797204008176,715.94972696021,"Incongruent","Cat"
"3015","3-4-2-J-2-J",9,"J","2",1,1000,0.874515555410041,469.706108234358,0.633178375411881,594.456615155904,0.97996347027111,509.15150353731,0.97996347027111,714.667802490934,0.943267485613776,974.030142505495,0.835253477028554,612.538183101049,"Incongruent","Cat"
"3219","3-5-2-C-2-C",9,"C","2",1,1000,0.734693762511989,516.934961374806,0.757969308285963,641.685468296353,0.840141677373058,548.159846485199,0.840141677373058,761.896655631383,0.314817875084011,728.608422234581,0.797619682397094,643.847099480846,"Incongruent","Cat"
"3231","3-5-2-J-2-J",9,"J","2",1,1000,0.812680409705263,562.836790540912,0.639412568541048,687.587297462458,0.918128324566332,499.231380606607,0.918128324566332,807.798484797488,0.526522646165583,877.486348547679,0.785226491334496,735.989518372417,"Incongruent","Cat"
"4","1-1-3A-C-3A-C",1,"C","3A",1,1000,0.555540970416193,481.928159181114,0.753970882804537,495.789326616841,0.567257405400757,615.676378458517,0.567257405400757,509.146125209622,0.788055283410483,640.753856014301,0.432370725227451,917.711266227786,"Conventional","Cat"
"16","1-1-3A-J-3A-J",1,"J","3A",1,1000,0.715598929679289,553.869488308818,0.91631530448824,567.730655744546,0.727315364663852,433.694979983156,0.727315364663852,581.087454337327,0.740399238483694,654.074000375806,0.459709431545886,867.527093190248,"Conventional","Cat"
"220","1-2-3A-C-3A-C",1,"C","3A",1,1000,0.704449428713412,408.392363061501,0.796067608365801,422.253530497228,0.716165863697975,331.693977625183,0.716165863697975,435.610329090009,0.954639436264838,604.192589373407,0.290964272956032,759.950319945153,"Conventional","Cat"
"232","1-2-3A-J-3A-J",1,"J","3A",1,1000,0.567416549300889,346.891413162639,0.647307072980626,360.752580598366,0.579132984285452,501.660033184496,0.579132984285452,374.109379191148,0.891959100885178,524.293902995905,0.504819363287941,928.055204959313,"Conventional","Cat"
"436","1-3-3A-C-3A-C",1,"C","3A",1,1000,0.852056022932796,474.780969069735,0.719675399401592,488.642136505462,0.863772457917359,459.812384341437,0.863772457917359,501.998935098243,0.982967696295492,677.311455689877,0.430749768088148,694.548920332974,"Conventional","Cat"
"448","1-3-3A-J-3A-J",1,"J","3A",1,1000,0.835680203683751,678.113726989618,0.864725927517844,691.974894425345,0.847396638668314,533.78107127268,0.847396638668314,705.331693018127,0.642015550286237,577.708048597014,0.301704386833754,946.191712052438,"Conventional","Cat"
"652","1-4-3A-C-3A-C",1,"C","3A",1,1000,0.923413382501683,532.338514479555,0.678918715866769,546.199681915283,0.935129817486246,592.908537971905,0.935129817486246,559.556480508064,0.75283413839665,465.416144328645,0.415271845725256,873.381253224359,"Conventional","Cat"
"664","1-4-3A-J-3A-J",1,"J","3A",1,1000,0.761585056286327,496.724777383797,0.756025826547014,510.585944819524,0.77330149127089,519.719022704711,0.77330149127089,523.942743412305,0.912694415819955,518.988636543352,0.497947451376483,828.472541745245,"Conventional","Cat"
"868","1-5-3A-C-3A-C",1,"C","3A",1,1000,0.557736839880655,477.609305403603,0.600738066604299,491.47047283933,0.569453274865218,584.232943137698,0.569453274865218,504.827271432111,0.980468487437621,526.509894986542,0.426857096178981,838.654145057745,"Conventional","Cat"
"880","1-5-3A-J-3A-J",1,"J","3A",1,1000,0.708649082637145,380.243905153776,0.838201544416558,394.105072589504,0.720365517621708,414.865112532572,0.720365517621708,407.461871182285,0.713978087682808,534.561480341853,0.229874763634909,1050.83964934987,"Conventional","Cat"
"1084","2-1-3A-C-3A-C",1,"C","3A",1,1000,0.826711421319574,524.063684097729,0.740150761261131,537.924851533457,0.838427856304138,520.896190361358,0.838427856304138,551.281650126238,0.820145785188842,572.906041201065,0.33646173088341,835.026107861914,"Conventional","Cat"
"1096","2-1-3A-J-3A-J",1,"J","3A",1,1000,0.736677315277963,288.383702945864,0.764472290467176,302.244870381592,0.748393750262527,467.168144721069,0.748393750262527,315.601668974373,0.710090456358941,647.18775871512,0.389313247336073,908.548229258356,"Conventional","Cat"
"1300","2-2-3A-C-3A-C",1,"C","3A",1,1000,0.839251560638334,467.13935523079,0.746878061491632,481.000522666518,0.850967995622897,649.336843241045,0.850967995622897,494.357321259299,0.856458833148203,552.351766423348,0.383715106751938,870.623263202722,"Conventional","Cat"
"1312","2-2-3A-J-3A-J",1,"J","3A",1,1000,0.831440192024497,501.042304423872,0.914738386745218,514.9034718596,0.84315662700906,634.185491676609,0.84315662700906,528.260270452381,0.605601236761822,486.443231138096,0.332286276042797,771.820348776111,"Conventional","Cat"
"1516","2-3-3A-C-3A-C",1,"C","3A",1,1000,0.808032728256894,578.34677334343,0.879514072919844,592.207940779157,0.819749163241457,629.918836379393,0.819749163241457,605.564739371938,0.851945854014926,386.369934003626,0.459066452079841,822.982868754316,"Conventional","Cat"
"1528","2-3-3A-J-3A-J",1,"J","3A",1,1000,0.788561602128228,601.759644983696,0.866645704540941,615.620812419424,0.800278037112791,602.563176489573,0.800278037112791,628.977611012205,0.948079198665107,630.563569817093,0.303832138574518,936.679594709576,"Conventional","Cat"
"1732","2-4-3A-C-3A-C",1,"C","3A",1,1000,0.552623879101506,591.719284380904,0.828266022743849,605.580451816631,0.564340314086069,548.964717950459,0.564340314086069,618.937250409412,0.92205596308844,546.349583169071,0.417132437310866,751.221977183022,"Conventional","Cat"
"1744","2-4-3A-J-3A-J",1,"J","3A",1,1000,0.578391339553561,509.724690113531,0.726690771233337,523.585857549259,0.590107774538124,412.102369625586,0.590107774538124,536.94265614204,0.933653192320291,736.920750821005,0.17992468687937,744.791630428768,"Conventional","Cat"
"1948","2-5-3A-C-3A-C",1,"C","3A",1,1000,0.630684640373295,552.968235497436,0.618212829622707,566.829402933163,0.642401075357858,427.303596049547,0.642401075357858,580.186201525944,0.909642346690616,643.89458573668,0.428804816086489,763.359552308639,"Conventional","Cat"
"1960","2-5-3A-J-3A-J",1,"J","3A",1,1000,0.753580840295836,561.651502039704,0.795180827405627,575.512669475431,0.765297275280399,618.125147311003,0.765297275280399,588.869468068212,0.915579244309848,581.541038876293,0.364220365561889,785.113333602923,"Conventional","Cat"
"2164","3-1-3A-C-3A-C",1,"C","3A",1,1000,0.764809948970075,646.644792034294,0.661339003420375,660.505959470022,0.776526383954638,480.743532699669,0.776526383954638,673.862758062803,0.937255563179014,605.844554428865,0.347711002014525,669.090430857627,"Conventional","Cat"
"2176","3-1-3A-J-3A-J",1,"J","3A",1,1000,0.72417331877497,484.208016651837,0.748850187165216,498.069184087565,0.735889753759533,532.128645160736,0.735889753759533,511.425982680346,0.587087215472232,745.549120116419,0.418644168404559,720.160037522659,"Conventional","Cat"
"2380","3-2-3A-C-3A-C",1,"C","3A",1,1000,0.729580654779504,574.53459389388,0.581260130194751,588.395761329608,0.741297089764067,589.569949156106,0.741297089764067,601.752559922389,0.898951205804774,584.872131857006,0.495274084340811,934.977499755003,"Conventional","Cat"
"2392","3-2-3A-J-3A-J",1,"J","3A",1,1000,0.747992072940633,419.914889045577,0.632255302025636,433.776056481305,0.759708507925196,467.816070297785,0.759708507925196,447.132855074086,0.998409997357849,763.802743757786,0.354575036447657,733.478592970536,"Conventional","Cat"
"2596","3-3-3A-C-3A-C",1,"C","3A",1,1000,0.727053935965618,290.409290773344,0.672205956601546,304.270458209072,0.738770370950181,399.278482403833,0.738770370950181,317.627256801853,0.820608629052998,521.545957060316,0.356452541554875,875.287183424846,"Conventional","Cat"
"2608","3-3-3A-J-3A-J",1,"J","3A",1,1000,0.737224260287922,530.556546455309,0.542765352771647,544.417713891036,0.748940695272485,499.438171737197,0.748940695272485,557.774512483817,0.873853921538053,512.790851729457,0.36776311419154,799.042018296938,"Conventional","Cat"
"2812","3-4-3A-C-3A-C",1,"C","3A",1,1000,0.70837945348922,651.967033019078,0.779960769962942,665.828200454806,0.720095888473784,406.664687283743,0.720095888473784,679.184999047587,0.946176948819948,539.571074898107,0.16270815084542,954.776739115535,"Conventional","Cat"
"2824","3-4-3A-J-3A-J",1,"J","3A",1,1000,0.733929412800232,548.179121845562,0.70015138288417,562.040289281289,0.745645847784796,436.033034728828,0.745645847784796,575.39708787407,0.985016707003299,603.498999703752,0.368756234972528,837.174528705308,"Conventional","Cat"
"3028","3-5-3A-C-3A-C",1,"C","3A",1,1000,0.717375582885673,511.137583896135,0.703527872144076,524.998751331863,0.729092017870237,641.068583659314,0.729092017870237,538.355549924644,0.987037118430542,660.558291761863,0.329169006581249,743.163555652707,"Conventional","Cat"
"3040","3-5-3A-J-3A-J",1,"J","3A",1,1000,0.735146589594324,351.276748379774,0.743141406425033,365.137915815501,0.746863024578887,429.442007245419,0.746863024578887,378.494714408282,0.998564763431054,631.06074971616,0.2715826494332,771.001288896441,"Conventional","Cat"
"28","1-1-3A-C-3A-C",2,"C","3A",1,1000,0.85939235779403,357.877511062993,0.651434686130144,385.599845934448,0.882825227763157,556.66039326479,0.882825227763157,412.31344312001,0.945640321562425,616.942203322933,0.41253145348095,878.440692349265,"Conventional","Cat"
"40","1-1-3A-J-3A-J",2,"J","3A",1,1000,0.670638659277429,471.338880395548,0.875485000629359,499.061215267002,0.694071529246555,668.338553107079,0.694071529246555,525.774812452565,0.972639593603351,562.650556970411,0.290004922956513,782.180641160935,"Conventional","Cat"
"244","1-2-3A-C-3A-C",2,"C","3A",1,1000,0.92624103336472,577.26329784956,0.640014731855423,604.985632721015,0.949673903333847,390.398281690191,0.949673903333847,631.699229906577,0.663732611443607,543.02519868179,0.639103043861482,789.738194049783,"Conventional","Cat"
"256","1-2-3A-J-3A-J",2,"J","3A",1,1000,0.836359946813483,351.302856804726,0.684873165705422,379.025191676181,0.85979281678261,453.26908274384,0.85979281678261,405.738788861743,0.972529412101184,559.111618397819,0.466856323352893,773.75445263229,"Conventional","Cat"
"460","1-3-3A-C-3A-C",2,"C","3A",1,1000,0.750315232005806,718.367126404991,0.668060359386161,746.089461276446,0.773748101974932,591.05234252891,0.773748101974932,772.803058462008,0.758719605426235,547.735434198175,0.436884358235912,768.118094175736,"Conventional","Cat"
"472","1-3-3A-J-3A-J",2,"J","3A",1,1000,0.870995956725969,295.300612155636,0.67966314823605,323.022947027091,0.894428826695096,427.163289077358,0.894428826695096,349.736544212653,0.935546180422704,605.398381718912,0.469254226495899,916.652198692442,"Conventional","Cat"
"676","1-4-3A-C-3A-C",2,"C","3A",1,1000,0.634587424577679,651.327887382653,0.852405410914671,679.050222254108,0.658020294546806,425.128236374746,0.658020294546806,705.76381943967,0.7265333247861,605.742920623852,0.689317086345078,787.374757868785,"Conventional","Cat"
"688","1-4-3A-J-3A-J",2,"J","3A",1,1000,0.741162081470016,370.429387593462,0.75363805182891,398.151722464916,0.764594951439142,524.853029530044,0.764594951439142,424.865319650479,0.86730230641953,704.736175343147,0.64439024322454,804.75365842289,"Conventional","Cat"
"892","1-5-3A-C-3A-C",2,"C","3A",1,1000,0.796741592176519,508.852774736864,0.817704545129307,536.575109608319,0.820174462145645,510.976417453181,0.820174462145645,563.288706793881,0.814363183295959,515.759223930408,0.419215868864216,834.215949379434,"Conventional","Cat"
"904","1-5-3A-J-3A-J",2,"J","3A",1,1000,0.541592705462348,409.425886213784,0.777469329028996,437.148221085238,0.565025575431475,608.704607388708,0.565025575431475,463.861818270801,0.916853289898659,629.271358571078,0.582113493751664,811.487372790665,"Conventional","Cat"
"1108","2-1-3A-C-3A-C",2,"C","3A",1,1000,0.699078265323855,531.903271880322,0.727976184784694,559.625606751777,0.722511135292982,763.760629748003,0.722511135292982,586.339203937339,0.777551154328856,598.224989490686,0.249536180330218,648.229379507161,"Conventional","Cat"
"1120","2-1-3A-J-3A-J",2,"J","3A",1,1000,0.81942086890225,457.278524251981,0.898679157687107,485.000859123435,0.842853738871376,370.343393761107,0.842853738871376,511.714456308998,0.810841342586024,550.256092373611,0.507295407988063,756.123936997806,"Conventional","Cat"
"1324","2-2-3A-C-3A-C",2,"C","3A",1,1000,0.61830594325611,520.811463164184,0.958376439973088,548.533798035639,0.641738813225237,570.374828425458,0.641738813225237,575.247395221201,0.933451647696767,549.538354947229,0.443087965529353,727.360139357087,"Conventional","Cat"
"1336","2-2-3A-J-3A-J",2,"J","3A",1,1000,0.886625565435506,481.973153171576,0.878693135822424,509.695488043031,0.910058435404632,510.823586741819,0.910058435404632,536.409085228593,0.954114924238176,680.894488982083,0.411599396133411,905.172673315151,"Conventional","Cat"
"1540","2-3-3A-C-3A-C",2,"C","3A",1,1000,0.844924413159884,330.892430826714,0.589876815538914,358.614765698169,0.868357283129011,499.64087040661,0.868357283129011,385.328362883731,0.930166388291346,578.716525301596,0.413523119203959,862.529644983917,"Conventional","Cat"
"1552","2-3-3A-J-3A-J",2,"J","3A",1,1000,0.726110076626827,489.26243999206,0.888272272570549,516.984774863515,0.749542946595953,500.585530121158,0.749542946595953,543.698372049077,0.971580480218929,457.937693364319,0.479776371004083,721.961744016553,"Conventional","Cat"
"1756","2-4-3A-C-3A-C",2,"C","3A",1,1000,0.794140513546917,464.267592957028,0.687887980712496,491.989927828482,0.817573383516043,494.954911819456,0.817573383516043,518.703525014045,0.801081795236192,538.828694640125,0.593521564519234,756.356253025415,"Conventional","Cat"
"1768","2-4-3A-J-3A-J",2,"J","3A",1,1000,0.589839951164852,578.776638470166,0.759850179712026,606.498973341621,0.613272821133979,422.769464992438,0.613272821133979,633.212570527183,0.898741710520449,579.748482199215,0.329381094370759,617.235356871273,"Conventional","Cat"
